Tarih,ÜFE Genel_duzey,Madencilik ve Taşocakçılığı_duzey,İmalat_duzey,"Elektrik, Gaz, Buhar_duzey","Su Temini, Atık Yönetimi_duzey",Gıda Ürünleri_duzey,İçecekler_duzey,Tekstil_duzey,Giyim Eşyası_duzey,Deri_duzey,Kağıt_duzey,Kimyasallar_duzey,Ana Metaller_duzey,Makine ve Ekipmanlar_duzey,Mobilya_duzey,ÜFE Genel_aylik,Madencilik ve Taşocakçılığı_aylik,İmalat_aylik,"Elektrik, Gaz, Buhar_aylik","Su Temini, Atık Yönetimi_aylik",Gıda Ürünleri_aylik,İçecekler_aylik,Tekstil_aylik,Giyim Eşyası_aylik,Deri_aylik,Kağıt_aylik,Kimyasallar_aylik,Ana Metaller_aylik,Makine ve Ekipmanlar_aylik,Mobilya_aylik,ÜFE Genel_yillik,Madencilik ve Taşocakçılığı_yillik,İmalat_yillik,"Elektrik, Gaz, Buhar_yillik","Su Temini, Atık Yönetimi_yillik",Gıda Ürünleri_yillik,İçecekler_yillik,Tekstil_yillik,Giyim Eşyası_yillik,Deri_yillik,Kağıt_yillik,Kimyasallar_yillik,Ana Metaller_yillik,Makine ve Ekipmanlar_yillik,Mobilya_yillik
2016-05-01,256.21,340.72,256.07,216.17,264.15,297.22,259.13,243.93,183.4,224.68,223.48,232.71,314.19,236.49,292.57,1.48136412,2.42597325,1.86570133,-3.24933984,0.49075554,1.47837072,0.08110613,0.31666392,-0.7844198,1.62377312,-0.6932101,0.84940412,5.93054619,1.25883109,0.53606405,3.24803546,-0.39174414,4.450155,-8.63096496,7.58359467,2.75184955,5.15786056,6.74339226,4.50737934,5.50338092,7.39583834,2.32609269,1.12977984,9.55204521,13.69005984
2016-06-01,257.27,349.44,256.81,217.97,266.53,298.32,259.98,246.15,182.36,223.75,223.49,234.54,311.05,236.84,290.65,0.41372312,2.55928622,0.28898348,0.83267798,0.90100322,0.37009623,0.32802068,0.91009716,-0.56706652,-0.41392202,0.00447467,0.78638649,-0.99939527,0.1479978,-0.6562532,3.41265375,0.3589994,4.32645434,-6.14046419,8.16525303,2.95416897,5.6056544,6.16320193,5.75272559,4.60006545,6.86143253,1.58523909,0.39052414,8.48793001,12.33284378
2016-07-01,257.81,353.55,257.21,219.04,265.76,298.01,264.83,248.17,182.1,223.67,222.99,234.3,309.98,239.27,293.46,0.20989622,1.17616758,0.15575717,0.49089324,-0.28889806,-0.10391526,1.86552812,0.82063782,-0.14257513,-0.03575419,-0.22372366,-0.10232796,-0.34399614,1.02600912,0.96679855,3.95983709,2.95573675,4.83818375,-5.92277627,8.02812894,2.32103004,7.67635698,6.50615853,5.74912892,4.74874725,7.26345664,2.91210963,2.66958135,9.22079701,10.48529799
2016-08-01,258.01,348.14,258.18,212.66,267.53,298.14,264.44,252.58,186.54,224.76,224.39,235.23,309.45,240.02,293.24,0.07757651,-1.53019375,0.37712375,-2.91271001,0.66601445,0.0436227,-0.14726428,1.7770077,2.43822076,0.48732508,0.62783084,0.39692702,-0.17097877,0.31345342,-0.07496763,3.02679391,2.20773883,4.28565658,-10.92028652,8.73877169,2.36566524,7.43479321,6.58283399,6.41186537,5.08696465,5.97931328,0.43121851,0.99872711,6.46263029,10.64407803
2016-09-01,258.77,348.83,258.98,213.17,267.26,299.3,265.46,252.98,187.88,224.57,225.17,235.27,306.43,241.08,292.93,0.29456223,0.19819613,0.30986134,0.23981943,-0.10092326,0.38907896,0.38572077,0.15836567,0.71834459,-0.08453461,0.34760907,0.01700463,-0.97592503,0.44162986,-0.10571545,1.77777778,3.71967174,3.01921317,-12.89228506,8.17177318,3.36372427,6.33286601,4.23997693,5.01369404,2.22131185,3.6312592,-1.71693542,-2.08965716,4.02140145,10.1944852
2016-10-01,260.94,351.59,261.4,212.5,268.82,298.02,269.92,254.35,189.21,229.28,226.56,238.67,313.19,242.99,297.97,0.83858253,0.79121635,0.93443509,-0.31430314,0.58370126,-0.42766455,1.68010246,0.54154479,0.70789866,2.09734159,0.61731136,1.44514813,2.20605032,0.79226813,1.72054757,2.83755025,3.27517331,4.36796295,-13.8804458,8.05096668,3.48635322,6.35145784,3.80785242,5.08163945,2.91305714,1.25586592,0.90474781,3.47231399,5.48730193,8.30940351
2016-11-01,266.16,360.22,267.69,205.78,271.09,300.54,274.34,259.77,189.03,232.84,228.07,248.44,344.91,247.62,300.35,2.00045988,2.45456355,2.40627391,-3.16235294,0.84443122,0.84558083,1.63752223,2.13092196,-0.09513239,1.55268667,0.66649011,4.09351825,10.12803729,1.90542821,0.79873813,6.40866749,6.20319594,8.2450465,-13.41047759,7.76355541,5.59713292,7.08876571,7.30750165,4.57512724,4.7272073,1.12175224,7.34067833,18.08346742,9.20396913,8.46484417
2016-12-01,274.09,359.32,276.42,208.55,272.55,306.69,274.81,269.55,189.96,235.32,230.68,256.31,374.67,252.23,300.0,2.97941088,-0.24984732,3.26123501,1.34609777,0.53856653,2.04631663,0.17132026,3.76486892,0.4919854,1.06510909,1.1443855,3.16776687,8.62833783,1.86172361,-0.11653071,9.93943283,8.00769508,12.0742783,-11.78834278,7.21450769,7.17805347,6.24371762,11.77690234,4.59776444,7.46186866,1.65697162,10.86552187,30.61530417,10.49634205,8.15487778
2017-01-01,284.99,382.96,287.12,217.15,282.69,313.56,277.74,283.23,194.33,239.56,242.5,268.86,403.2,260.07,310.76,3.97679594,6.57909384,3.87092106,4.12371134,3.72041827,2.24004695,1.06619119,5.07512521,2.30048431,1.8018018,5.12398127,4.8964145,7.61470094,3.10827419,3.58666667,13.6913073,16.51454302,15.76952542,-9.02425741,8.80643547,8.48700827,6.62213521,16.10641961,7.99711015,9.29330718,6.70597553,15.68846816,41.21108115,11.36470689,9.20335945
2017-02-01,288.59,392.13,291.03,215.68,288.09,316.7,279.62,287.05,195.63,243.58,250.76,277.13,406.89,263.61,315.19,1.26320222,2.39450595,1.36179994,-0.67695142,1.91021968,1.00140324,0.67689206,1.34872718,0.66896516,1.67807647,3.40618557,3.07595031,0.91517857,1.36117199,1.42553739,15.36216821,19.19207271,17.17598744,-5.70541687,9.80713523,9.08652521,7.66624312,17.86080887,8.14262023,10.74838592,9.7946495,21.23452469,43.85871871,12.92892944,10.3761031
2017-03-01,291.58,393.57,294.95,209.88,289.98,317.81,282.43,294.6,197.63,244.42,257.82,281.68,419.97,265.73,317.64,1.03607194,0.36722515,1.34694018,-2.68916914,0.65604499,0.35048942,1.00493527,2.6302038,1.02233809,0.3448559,2.81544106,1.64182874,3.21462803,0.80421835,0.77730892,16.08870486,19.9396599,18.01304365,-6.56219393,10.45594789,9.14929423,9.21922735,20.76245132,9.08538941,9.71854379,13.97374121,23.07423428,45.32839643,13.8761517,11.06682052
2017-04-01,293.79,390.36,297.31,212.06,291.78,320.27,292.13,295.83,199.73,245.36,263.37,284.46,423.2,267.01,319.5,0.7579395,-0.81561095,0.80013562,1.03868877,0.62073246,0.77404739,3.43447934,0.41751527,1.06259171,0.38458391,2.15266465,0.98693553,0.76910255,0.48169194,0.58556857,16.36630095,17.34856456,18.27114329,-5.08884214,11.00205433,9.34821947,12.82635563,21.66063497,8.04977008,10.97743001,17.03252755,23.27627302,42.68374916,14.32669664,9.79004158
2017-05-01,295.31,388.24,299.01,212.72,293.88,325.55,294.1,297.98,199.93,247.34,267.47,283.94,419.01,268.88,329.84,0.51737636,-0.54308843,0.57179375,0.31123267,0.71972034,1.64860899,0.67435731,0.72676875,0.10013518,0.8069775,1.55674526,-0.1828025,-0.99007561,0.7003483,3.23630673,15.26091878,13.9469359,16.76885227,-1.59596614,11.25496877,9.53166005,13.49515687,22.15799615,9.01308615,10.08545487,19.68408806,22.01452452,33.36197842,13.69613937,12.73883173
2017-06-01,295.52,383.34,299.17,214.64,294.95,327.26,293.19,300.43,198.72,248.89,269.2,282.49,417.34,269.9,329.5,0.07111171,-1.26210591,0.05350992,0.90259496,0.36409419,0.52526494,-0.30941857,0.82220283,-0.60521182,0.62666774,0.64680151,-0.51067127,-0.39855851,0.37935138,-0.10308028,14.86764877,9.70123626,16.49468479,-1.52773317,10.66296477,9.70099222,12.77405954,22.05159456,8.97126563,11.23575419,20.45281668,20.4442739,34.17135509,13.95879074,13.36659212
2017-07-01,297.65,384.23,301.89,211.28,296.59,328.09,289.36,303.32,200.16,249.27,274.43,285.19,424.0,275.66,328.7,0.7207634,0.23216988,0.90918207,-1.56541185,0.55602645,0.25362097,-1.30632013,0.96195453,0.72463768,0.15267789,1.94279346,0.95578605,1.59582115,2.13412375,-0.24279211,15.45324076,8.67769764,17.37101979,-3.54273192,11.60069235,10.09362102,9.26254578,22.22266994,9.91762768,11.445433,23.06829903,21.72001707,36.78301826,15.20875998,12.0084509
2017-08-01,300.18,387.66,304.49,212.9,297.65,327.55,289.25,302.58,200.36,248.3,279.56,285.04,441.09,275.92,335.56,0.8499916,0.89269448,0.86124085,0.76675502,0.35739573,-0.16458898,-0.03801493,-0.24396677,0.09992006,-0.38913628,1.86932915,-0.05259651,4.03066038,0.09431909,2.08700943,16.34432774,11.35175504,17.93709815,0.1128562,11.25855044,9.86449319,9.38209046,19.79570829,7.40859869,10.47339384,24.58665716,21.17502019,42.53999031,14.95708691,14.43186468
2017-09-01,300.9,390.44,305.55,209.55,298.67,321.67,290.41,302.99,202.51,250.94,285.21,286.34,454.67,278.89,336.33,0.23985609,0.71712325,0.34812309,-1.57350869,0.34268436,-1.79514578,0.40103717,0.13550136,1.07306848,1.06322996,2.02103305,0.45607634,3.07873677,1.07639896,0.22946716,16.28086718,11.92844652,17.98208356,-1.69817517,11.75260046,7.47410625,9.39877948,19.76836114,7.78688525,11.74244111,26.66429809,21.70697496,48.37646445,15.68359051,14.81582631
2017-10-01,306.04,398.69,310.69,213.95,299.73,320.12,291.4,308.06,206.31,259.31,291.19,295.44,470.77,284.94,339.38,1.70820871,2.11300072,1.6822124,2.09973753,0.35490675,-0.48186029,0.34089735,1.67332255,1.87645055,3.33545868,2.09670068,3.17804009,3.54102976,2.16931407,0.90684744,17.28366674,13.39628545,18.85615914,0.68235294,11.49840042,7.41560969,7.95791346,21.11657165,9.0375773,13.09752268,28.5266596,23.78598064,50.31450557,17.26408494,13.89737222
2017-11-01,312.21,409.45,318.17,205.97,302.51,320.42,292.93,315.66,206.75,259.42,293.63,306.44,492.76,291.56,345.0,2.01607633,2.6988387,2.4075445,-3.72984342,0.92750142,0.09371486,0.52505148,2.46705187,0.21327129,0.04242027,0.83794086,3.72326022,4.6710708,2.32329613,1.65596087,17.30162308,13.66664816,18.85763383,0.09233162,11.59024678,6.6147601,6.77626303,21.51518651,9.37417341,11.41556434,28.74556057,23.34567702,42.86625497,17.74493175,14.86598968
2017-12-01,316.48,417.29,322.43,209.4,303.34,323.06,296.04,319.2,206.07,263.41,296.81,309.75,508.97,293.74,345.1,1.3676692,1.91476371,1.33890687,1.66529106,0.2743711,0.82391861,1.06168709,1.1214598,-0.32889964,1.53804641,1.08299561,1.0801462,3.2896339,0.74770202,0.02898551,15.46572294,16.1332517,16.64496057,0.40757612,11.29700972,5.33763735,7.72533751,18.4195882,8.48073279,11.93693694,28.66741807,20.84975225,35.84487682,16.45720176,15.03333333
2018-01-01,319.6,435.56,327.69,190.82,299.85,325.62,303.1,322.05,204.24,267.44,302.35,315.54,515.63,299.27,354.98,0.98584429,4.37825014,1.63136185,-8.87297039,-1.15052416,0.79242246,2.38481286,0.89285714,-0.88804775,1.52993432,1.86651393,1.86924939,1.30852506,1.88261728,2.86293828,12.14428576,13.73511594,14.1299805,-12.12525904,6.07025363,3.84615385,9.13084179,13.70617519,5.09957289,11.63800301,24.68041237,17.36219594,27.8844246,15.072865,14.22963058
2018-02-01,328.17,443.48,332.56,231.09,301.11,331.19,307.75,326.72,205.32,270.97,307.05,320.21,523.27,302.6,358.16,2.68147685,1.81834879,1.4861607,21.1036579,0.42021011,1.71058289,1.53414715,1.45008539,0.52878966,1.31992223,1.55448983,1.48000254,1.4816826,1.11270759,0.89582512,13.71495894,13.09514702,14.27000653,7.14484421,4.51942101,4.57530786,10.06008154,13.819892,4.95322803,11.24476558,22.44775881,15.54505106,28.60232495,14.79078942,13.63304673
2018-03-01,333.21,444.48,338.5,229.15,303.4,338.47,307.26,330.44,206.21,268.86,311.51,326.48,542.1,306.54,360.53,1.53578938,0.22548931,1.78614385,-0.83949976,0.76051941,2.198134,-0.15922015,1.13858962,0.43346971,-0.77868399,1.45253216,1.95809,3.59852466,1.30204891,0.66171543,14.27738528,12.93543715,14.76521444,9.18143701,4.62790537,6.50073944,8.79155897,12.16564834,4.34144614,9.99918174,20.82460631,15.90457256,29.08064862,15.3576939,13.50270747
2018-04-01,341.88,452.44,347.96,230.9,305.8,347.51,308.12,337.43,211.17,273.93,320.37,334.77,563.23,312.35,371.54,2.60196273,1.79085673,2.79468242,0.7636919,0.79103494,2.67084232,0.27989325,2.11536134,2.40531497,1.88573979,2.84421046,2.53920608,3.89780483,1.89534808,3.05383741,16.36883488,15.90326878,17.03609028,8.88427803,4.80499006,8.50532363,5.47359052,14.06213028,5.72773244,11.64411477,21.6425561,17.68614216,33.08837429,16.98063743,16.28794992
2018-05-01,354.85,464.36,359.91,252.47,309.31,355.91,310.54,352.34,216.66,277.01,330.83,348.6,589.48,320.85,378.2,3.79372879,2.63460348,3.43430279,9.34170637,1.14780903,2.41719663,0.78540828,4.41869425,2.59980111,1.12437484,3.26497487,4.13119455,4.66061822,2.72130623,1.79253916,20.1618638,19.60642901,20.3672118,18.68653629,5.25044236,9.32575641,5.5899354,18.24283509,8.36792878,11.99563354,23.68863798,22.77241671,40.68399322,19.3283249,14.66165414
2018-06-01,365.6,475.67,371.27,257.45,313.03,365.01,318.48,365.48,224.66,280.25,343.59,364.73,618.99,328.28,385.59,3.02944906,2.4356103,3.15634464,1.97251159,1.20267693,2.55682616,2.55683648,3.72935233,3.69242131,1.16963287,3.85696581,4.62707975,5.00610708,2.31572386,1.9539926,23.71413102,24.08566808,24.10001003,19.94502423,6.12985252,11.53517081,8.62580579,21.65229837,13.05354267,12.59994375,27.63372957,29.11253496,48.31791824,21.63023342,17.02276176
2018-07-01,372.06,479.74,378.2,260.0,317.53,369.63,317.44,372.25,229.25,283.79,356.78,377.31,636.5,338.42,389.19,1.76695842,0.85563521,1.86656611,0.99048359,1.4375619,1.26571875,-0.32655112,1.85235854,2.04308733,1.26315789,3.83887773,3.44912675,2.82880176,3.08882661,0.93363417,24.99916009,24.85750722,25.27741893,23.05944718,7.06025153,12.66116005,9.70417473,22.72517473,14.5333733,13.84843744,30.00765222,32.30127284,50.11792453,22.76717696,18.4027989
2018-08-01,396.62,507.06,405.85,256.89,322.36,380.34,321.47,408.02,242.56,296.3,384.82,417.79,713.3,359.95,409.78,6.60108585,5.69475132,7.31094659,-1.19615385,1.52111612,2.89749209,1.26953125,9.60913365,5.80588877,4.40818915,7.85918493,10.72857862,12.06598586,6.36191714,5.29047509,32.12739023,30.80018573,33.28844954,20.66228276,8.30169662,16.11662342,11.13915298,34.84698262,21.06208824,19.33145389,37.65202461,46.57241089,61.71302909,30.45447956,22.11825009
2018-09-01,439.78,535.69,442.36,360.18,324.47,410.61,342.75,451.78,251.54,306.88,430.18,475.2,806.73,380.84,437.87,10.8819525,5.6462746,8.99593446,40.20787107,0.65454771,7.95866856,6.61959125,10.72496446,3.70217678,3.57070537,11.78732914,13.74135331,13.09827562,5.80358383,6.85489775,46.15486873,37.20161869,44.77499591,71.88260558,8.63829645,27.64945441,18.02279536,49.10723126,24.21115007,22.2921814,50.82921356,65.95655514,77.43198364,36.55563125,30.19058663
2018-10-01,443.78,541.7,443.11,391.24,327.37,414.3,363.77,448.91,259.29,314.15,459.27,472.93,773.58,383.95,436.59,0.90954568,1.12191753,0.16954517,8.62346604,0.89376522,0.89866296,6.13274982,-0.63526495,3.08102091,2.36900417,6.76228555,-0.4776936,-4.10918151,0.8166159,-0.29232421,45.0071886,35.86997417,42.62126235,82.86515541,9.2216328,29.42021742,24.83527797,45.72161267,25.67980224,21.14843238,57.72176242,60.07649607,64.32228052,34.74766618,28.64340857
2018-11-01,432.55,531.93,429.42,400.43,331.46,407.91,370.25,430.22,261.11,314.57,452.57,452.03,710.86,371.32,432.41,-2.53053315,-1.80358132,-3.0895263,2.34894183,1.24935089,-1.54236061,1.78134536,-4.16341806,0.70191677,0.1336941,-1.45883685,-4.41925866,-8.10775873,-3.28949082,-0.95742001,38.54456936,29.91329833,34.96558444,94.41180754,9.56993157,27.30478747,26.39538456,36.29221314,26.29262394,21.2589623,54.12934646,47.51011617,44.2608978,27.3562903,25.33623188
2018-12-01,422.94,518.87,422.74,366.5,331.04,405.5,376.68,422.3,259.79,318.28,443.2,447.89,674.71,370.77,431.34,-2.22170847,-2.45521027,-1.55558661,-8.4733911,-0.12671212,-0.5908166,1.73666442,-1.8409186,-0.50553407,1.17938774,-2.07039795,-0.91586842,-5.08538953,-0.14812022,-0.24745034,33.63877654,24.3427832,31.11062866,75.02387775,9.13166744,25.51847954,27.23956222,32.29949875,26.06881157,20.83064424,49.32111452,44.59725585,32.56380533,26.22387145,24.98985801
2019-01-01,424.86,533.55,424.72,367.91,308.25,410.83,385.68,427.58,255.08,324.61,434.99,446.72,658.91,381.81,437.88,0.4539651,2.82922505,0.468373,0.38472033,-6.88436443,1.31442663,2.38929595,1.250296,-1.81300281,1.98881488,-1.85243682,-0.26122485,-2.34174682,2.97758718,1.51620531,32.93491865,22.49747452,29.61030242,92.80473745,2.8014007,26.16854002,27.24513362,32.7682037,24.89228359,21.3767574,43.86968745,41.57317614,27.78736691,27.58044575,23.35342836
2019-02-01,425.26,543.63,427.25,340.57,305.1,416.68,390.39,424.39,251.92,331.94,427.67,443.07,659.59,381.69,438.99,0.09414866,1.8892325,0.59568657,-7.43116523,-1.02189781,1.42394664,1.22121966,-0.74605922,-1.23882703,2.25809433,-1.68279731,-0.81706662,0.10320074,-0.03142924,0.25349411,29.58527592,22.58275458,28.47305749,47.37548141,1.32509714,25.81297744,26.85296507,29.89409892,22.69627898,22.50064583,39.28350432,38.36857063,26.05156038,26.13681428,22.56812598
2019-03-01,431.98,548.56,434.05,347.31,305.7,420.33,387.14,429.31,248.59,333.07,423.75,448.28,681.05,386.73,442.42,1.58020975,0.9068668,1.59157402,1.97903515,0.19665683,0.87597197,-0.83250083,1.15931101,-1.32184821,0.34042297,-0.91659457,1.17588643,3.25353629,1.32044329,0.78133898,29.64196753,23.41612671,28.22747415,51.56447742,0.75807515,24.18530446,25.99752652,29.92071178,20.5518646,23.88231793,36.03094604,37.30703259,25.63180225,26.15971814,22.71378249
2019-04-01,444.85,567.47,446.46,364.52,306.8,437.67,383.8,442.22,250.76,335.19,429.42,464.07,713.26,391.81,461.0,2.9793046,3.44720723,2.85911761,4.95522732,0.3598299,4.1253301,-0.86273699,3.00715101,0.87292329,0.63650284,1.3380531,3.5223521,4.72946186,1.31357795,4.19962931,30.11875512,25.42436566,28.30785148,57.86920745,0.32701112,25.94457713,24.56185902,31.05532999,18.74792821,22.36337751,34.03876767,38.62353257,26.63743053,25.43941092,24.07816117
2019-05-01,456.74,578.1,459.29,368.17,299.09,456.32,385.61,459.38,249.55,340.46,443.16,476.58,739.6,399.19,446.95,2.67281106,1.87322678,2.87371769,1.0013168,-2.51303781,4.26120136,0.47159979,3.88042151,-0.4825331,1.57224261,3.19966466,2.69571401,3.69290301,1.88356601,-3.04772234,28.71354093,24.49392713,27.61245867,45.827227,-3.30412854,28.21218847,24.17401945,30.37974684,15.18046709,22.90531028,33.9539945,36.71256454,25.46651286,24.41639395,18.17821259
2019-06-01,457.16,581.01,457.23,396.99,300.38,464.32,391.3,456.2,250.2,338.77,452.87,470.15,719.65,399.28,450.25,0.09195604,0.50337312,-0.44851837,7.82790559,0.4313083,1.75315568,1.47558414,-0.69223736,0.26046884,-0.49638724,2.19108223,-1.34919636,-2.697404,0.02254565,0.73833762,25.04376368,22.14560515,23.15296146,54.20081569,-4.04114622,27.20747377,22.86485808,24.82215169,11.36828986,20.88135593,31.8053494,28.90357251,16.26197515,21.62787864,16.76910708
2019-07-01,452.63,578.54,453.38,383.67,298.37,460.62,397.23,451.04,249.22,338.8,454.02,463.05,695.88,395.18,457.34,-0.99090034,-0.42512177,-0.84202699,-3.35524824,-0.66915241,-0.79686423,1.51546128,-1.13108286,-0.39168665,0.00885557,0.25393601,-1.51015633,-3.30299451,-1.02684833,1.57468073,21.65510939,20.59448868,19.87837123,47.56538462,-6.03407552,24.6165084,25.13545867,21.16588314,8.71101418,19.38405159,27.25489097,22.72402004,9.32914375,16.77205839,17.51072741
2019-08-01,449.96,582.64,448.82,400.3,302.4,454.17,397.88,446.28,248.59,339.64,446.31,454.08,682.4,393.12,460.92,-0.58988578,0.70868047,-1.00577882,4.33445409,1.35067198,-1.40028657,0.16363316,-1.05533877,-0.2527887,0.24793388,-1.69816308,-1.93715581,-1.93711559,-0.52128144,0.78278742,13.44864102,14.90553386,10.58765554,55.82545058,-6.19183522,19.41157911,23.76893645,9.37699132,2.48598285,14.62706716,15.97889923,8.68618205,-4.33197813,9.21516877,12.47986725
2019-09-01,450.55,577.61,448.58,412.39,303.1,447.98,401.97,445.88,252.23,340.67,439.15,456.12,673.37,395.96,460.83,0.13112277,-0.86331182,-0.05347355,3.02023482,0.23148148,-1.36292578,1.02794813,-0.08962983,1.46425842,0.30326228,-1.60426609,0.44926004,-1.32327081,0.72242572,-0.01952617,2.44895175,7.82542142,1.40609458,14.49553001,-6.58612507,9.1010935,17.27789934,-1.30594537,0.27431025,11.01081856,2.08517365,-4.01515152,-16.53093352,3.9701712,5.24356544
2019-10-01,451.31,585.24,448.71,417.94,306.0,447.13,407.09,447.4,255.96,341.22,433.63,457.91,658.51,399.86,464.88,0.16868272,1.32096051,0.02898034,1.34581343,0.95677994,-0.18974061,1.2737269,0.3408989,1.47880902,0.16144656,-1.2569737,0.39244059,-2.20681052,0.98494797,0.87884903,1.6967867,8.03765922,1.26379454,6.82445558,-6.52778202,7.92420951,11.90862358,-0.33637032,-1.28427629,8.61690275,-5.58277266,-3.1759457,-14.87499677,4.14376872,6.47976362
2019-11-01,450.97,584.75,448.52,415.72,306.58,453.74,412.41,444.98,255.49,344.1,428.72,451.54,646.65,398.95,462.58,-0.07533624,-0.08372633,-0.04234361,-0.53117672,0.18954248,1.47831727,1.30683633,-0.540903,-0.18362244,0.84403024,-1.13230173,-1.39110306,-1.80103567,-0.22757965,-0.49475133,4.25846723,9.92987799,4.4478599,3.81839523,-7.50618476,11.23532152,11.38690074,3.43080285,-2.15234958,9.38741774,-5.269903,-0.10839988,-9.03272093,7.44102122,6.97717444
2019-12-01,454.08,587.91,452.25,412.06,304.76,462.06,416.8,446.67,254.96,345.55,427.73,452.29,656.09,399.74,463.98,0.68962459,0.54040188,0.83162401,-0.88040027,-0.59364603,1.83364923,1.06447467,0.37979235,-0.20744452,0.42138913,-0.23091995,0.16609824,1.45983144,0.1980198,0.30265035,7.36274649,13.30583769,6.98065004,12.43110505,-7.93861769,13.94821208,10.65095041,5.77077907,-1.85919396,8.56792761,-3.49052347,0.98238407,-2.75970417,7.81346927,7.56711643
2020-01-01,462.42,601.62,460.6,415.98,321.41,472.75,429.13,454.26,253.3,347.68,425.29,458.56,673.29,407.9,467.71,1.83668076,2.33198959,1.84632394,0.95131777,5.4633154,2.31355235,2.95825336,1.69924105,-0.65108252,0.61640862,-0.57045332,1.38627871,2.62159155,2.04132686,0.80391396,8.84055924,12.75794209,8.44791863,13.06569541,4.26926196,15.07192756,11.26581622,6.239768,-0.69782029,7.10698993,-2.22993632,2.6504298,2.18239213,6.83324166,6.81236869
2020-02-01,464.64,610.26,463.64,406.09,321.17,478.29,429.22,460.24,255.65,351.16,428.29,461.49,688.78,410.74,472.37,0.48008304,1.43612247,0.66000868,-2.37751815,-0.07467098,1.17186674,0.02097267,1.31642672,0.92775365,1.00092039,0.70540102,0.63895673,2.30064311,0.69624908,0.99634389,9.26021728,12.25649799,8.51726156,19.23833573,5.26712553,14.78592685,9.94646379,8.44741865,1.48062877,5.79020305,0.14497159,4.15735663,4.42547643,7.61088842,7.60381785
2020-03-01,468.69,608.33,467.87,410.11,322.54,487.79,434.18,471.03,254.75,346.33,439.63,474.42,712.11,421.12,476.2,0.87164256,-0.31625864,0.91234579,0.98992834,0.42656537,1.98624266,1.15558455,2.34442899,-0.35204381,-1.37544139,2.64773868,2.80179419,3.38714829,2.52714613,0.81080509,8.49807861,10.89579991,7.79172906,18.08182891,5.50866863,16.0492946,12.15064318,9.71791945,2.47797578,3.9811451,3.74749263,5.83117694,4.56060495,8.89250899,7.63527869
2020-04-01,474.69,609.68,474.45,411.39,320.83,494.16,439.86,488.36,256.64,347.78,469.14,485.97,739.58,431.26,485.4,1.28016386,0.22191902,1.40637357,0.31211138,-0.5301668,1.30588983,1.30821318,3.67917118,0.74190383,0.41867583,6.71246275,2.43455166,3.8575501,2.40786474,1.93196136,6.70787906,7.43827868,6.26931864,12.85800505,4.57301173,12.90698471,14.60656592,10.43372077,2.34487159,3.75607864,9.24968562,4.71911565,3.69009898,10.06865573,5.29284165
2020-05-01,482.02,599.08,482.14,421.51,318.87,502.88,442.04,498.78,259.44,342.37,490.46,487.51,749.43,437.16,488.02,1.54416567,-1.73861698,1.62082411,2.45995284,-0.61091544,1.76461065,0.49561224,2.13367188,1.09102244,-1.55558111,4.54448565,0.31689199,1.33183699,1.36808422,0.53976102,5.53487761,3.62912991,4.97507022,14.48787245,6.61339396,10.20336606,14.63395659,8.5767774,3.96313364,0.5610057,10.67334597,2.29342398,1.32909681,9.51176132,9.18894731
2020-06-01,485.37,605.37,484.61,434.29,322.3,502.53,446.45,493.89,257.97,346.29,475.07,483.13,741.78,442.55,490.13,0.69499191,1.04994325,0.51229933,3.03195654,1.07567347,-0.06959911,0.99764727,-0.98039216,-0.566605,1.14496013,-3.13787057,-0.89844311,-1.02077579,1.23295818,0.43235933,6.1707061,4.19269892,5.98823349,9.39570266,7.29742326,8.22923846,14.09404549,8.26172731,3.10551559,2.21979514,4.90206903,2.76082101,3.07510595,10.83700661,8.8573015
2020-07-01,490.33,630.28,489.42,432.37,334.35,500.75,450.65,497.27,257.35,349.06,472.88,488.62,748.27,447.88,502.0,1.02190082,4.11483886,0.99255071,-0.4421009,3.73875271,-0.35420771,0.94075484,0.68436291,-0.24033802,0.79990759,-0.4609847,1.13634012,0.87492248,1.20438369,2.42180646,8.32909882,8.94320185,7.9491817,12.69319989,12.0588531,8.71217055,13.44812829,10.24964526,3.262178,3.0283353,4.15400203,5.52208185,7.52859688,13.33569513,9.76516377
2020-08-01,501.85,659.9,503.98,400.85,336.66,505.27,455.99,510.24,259.53,355.26,480.96,503.62,801.59,465.14,507.13,2.34943813,4.69949864,2.97494994,-7.2900525,0.69089278,0.90264603,1.18495506,2.608241,0.8470954,1.77619893,1.70867873,3.06987025,7.12577011,3.85371082,1.02191235,11.53213619,13.26033228,12.2900049,0.13739695,11.32936508,11.25129357,14.604906,14.33180963,4.40082063,4.59898716,7.76366203,10.90997181,17.46629543,18.32010582,10.02560097
2020-09-01,515.13,675.03,518.22,401.6,343.27,515.62,460.9,524.22,265.57,360.19,501.17,522.24,847.59,476.43,517.9,2.64620903,2.29277163,2.82550895,0.18710241,1.96340522,2.04840976,1.076778,2.73988711,2.32728394,1.38771604,4.20201264,3.69723204,5.73859454,2.42722621,2.12371581,14.33359228,16.86605149,15.52454412,-2.6164553,13.2530518,15.09888834,14.66029803,17.56974971,5.28882369,5.72988523,14.12273711,14.49618521,25.87284851,20.32275987,12.38417638
